rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
120,672640,Otto Lopez,MIA,BOS,True,1,SS,R,projected,preview,Sonny Gray,R,0.97,58% hard · 37% break,0.11380444711697951,0.1141117625669803,0.11921722802536568,4.52,0.69588576,fair,Weather not posted; Projected order,13.3% vs RHP last 7; 103.6 last game; #1,0.7980851974390611,0.8716274673113147,0.92,1.0290747411841554,1,1.22,92,92 air · RHB,9,561,.444,0,46,10,6.2,89.1,41,0.137,31.6
121,663993,Nathaniel Lowe,CLE,LAA,False,5,1B,L,projected,preview,Grayson Rodriguez,R,1.36,54% hard · 22% break,0.11357146479109606,0.11385996040575164,0.11879964338637593,4.1,0.69588576,fair,Weather not posted; Projected order,103.9 last game; 57.7% ideal AA; Air starter,1.1563562356668298,1.0516773472543133,0.85,1.0452037686879831,1,0.8652000000000001,85,85 air · LHB,14,345,.463,1,44,10,8.8,89.2,41.6,0.172,36.9
122,665862,Jazz Chisholm Jr.,NYY,HOU,True,7,2B,L,projected,preview,Peter Lambert,R,0.88,52% hard · 25% break,0.11352419830242642,0.11380887582688681,0.11862067639890159,3.82,0.69588576,fair,Weather not posted; Projected order,38.9% pull air; 72.2% ideal AA; 127 air,1.15720401668956,0.8767809987287178,1.27,0.9464823484418494,1,0.85696,127,127 air · LHB,18,478,.397,,,,8.8,90.7,41.8,0.155,53
123,661388,William Contreras,MIL,NYM,False,3,C,R,projected,preview,Robert Stock,R,0.54,79% hard · 10% break,0.11324094346447625,0.11368219553906656,0.1185256421087934,4.32,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,106.6 last game; 4× 100+ last 3; 9.7% solid; Air starter,1.0250759936547775,1.00702574193096,0.97,0.9718398443080554,1,0.8816800000000001,97,97 air · RHB,12,527,.397,1,46,10,8,90.2,44,0.178,36.6
124,694374,Tim Tawa,AZ,CHC,True,7,1B,R,projected,preview,Matthew Boyd,L,1.38,46% hard · 28% break,0.11309869605437306,0.11334900237828416,0.11815567069931614,3.82,0.69588576,fair,Weather not posted; Projected order,105.4 last game; 75% ideal AA; 20% barrels last 7; 18.6% K,1.114202877997589,1.0419435302547568,1.07,0.7,1,1.19377,107,107 air · RHB,8,245,.404,1,42,10,9.4,90.9,45.7,0.165,38.7
125,806367,Turner Hill,SF,CIN,True,4,LF,L,projected,preview,Nick Lodolo,L,1.56,52% hard · 24% break,0.1121674881857932,0.112515529432332,0.11731075746331493,4.22,0.3424608,thin,Short season sample; Weather not posted; Projected order,11.8% vs FF; 62.5% ideal AA; 12.5% barrels last 7; 17.5% K,0.8641975308641976,1.1824152703246755,0.78,0.9,1,1.22,78,78 air · LHB,0,22,.389,,,,7.1,85.8,28.6,0.132,42.9
126,679529,Spencer Torkelson,DET,TB,True,7,1B,R,official,preview,Freddy Peralta,R,1.47,53% hard · 25% break,0.11149344659223344,0.11153236875870454,0.11640287178377728,3.82,0.97,stable,,88.9% ideal AA; 12.4% barrels,1.2690887246575346,0.9527161756338917,1.02,0.9940190798913329,1,0.8240000000000001,102,102 air · 75°F · cross LF 14 · RHB,20,513,.410,,,,12.4,89.4,41.2,0.183,46
127,669003,Garrett Mitchell,MIL,NYM,False,7,CF,L,projected,preview,Robert Stock,R,0.54,79% hard · 10% break,0.11146282778811091,0.11167060352277702,0.11636946132488381,3.82,0.42015743999999994,thin,Starter sample thin; Weather not posted; Projected order,104.2 last game; 4× 100+ last 3; 77.5 bat; 12.6% barrels,1.1040091788518738,1.0358164670642687,0.97,0.9125512614676305,1,1,97,97 air · LHB,9,433,.420,,,,12.6,92.9,51.5,0.184,33.1
128,671976,Tristan Peters,CWS,TEX,True,7,LF,L,projected,preview,MacKenzie Gore,L,1.11,59% hard · 29% break,0.11104876469647068,0.11113348176171844,0.11591772966995899,3.82,0.69588576,fair,Weather not posted; Projected order,23.6% vs FF; 103.4 last game; 4× 100+ last 3; 41.2% pull air,0.9298949969539249,1.117469930384535,1.1,0.72,1,1.22,110,110 air · LHB,11,396,.460,,,,5.9,87.2,32.1,0.134,52.1
129,663586,Austin Riley,ATL,LAD,True,8,3B,R,projected,preview,Roki Sasaki,R,1.63,42% hard · 36% off,0.11096172174622744,0.11103940766014075,0.11575532888635927,3.68,0.69588576,fair,Weather not posted; Projected order,105.6 last game; 30% pull air; 75.7 bat; 12.1% barrels,1.2226740634936102,1.0468266304378744,1.06,0.8808098350010496,1,0.8902400000000001,106,106 air · RHB,15,523,.364,0,38,10,12.1,91.4,45.8,0.182,38.9
130,676609,José Caballero,NYY,HOU,True,9,3B,R,projected,preview,Peter Lambert,R,0.88,52% hard · 25% break,0.1099507772531239,0.10994680114039546,0.11458836082759531,3.55,0.69588576,fair,Weather not posted; Projected order,11.1% vs hard; 100.5 last game; 61.5% ideal AA,0.8318861028394369,1.0115641906933908,1.09,0.9899053415808985,1,1.22,109,109 air · RHB,12,381,.372,,,,4.2,84,26,0.109,44
131,664034,Ty France,SD,PIT,True,4,1B,R,projected,preview,Bubba Chandler,R,0.79,55% hard · 29% break,0.1096088833419965,0.10957728973902048,0.11451208938679328,4.22,0.69588576,fair,Weather not posted; Projected order,10.4% vs FF; 20% pull air; 92.1 EV,1.225752508627575,0.973382017901426,0.84,1.029412480472825,1,0.8112,84,84 air · RHB,18,387,.507,1,43,10,9.9,92.1,48.7,0.182,38.4
132,669357,Nolan Gorman,STL,BAL,True,6,DH,L,projected,preview,Kyle Bradish,R,0.97,52% hard · 47% break,0.10878003854615503,0.10867131096583305,0.11350553809740387,3.96,0.656496,fair,Weather not posted; Projected order,,1.0706846486388253,0.9438186781345942,0.87,1.0386101087834558,1,1,87,87 air · LHB,7,233,.312,,,,9.2,89.1,43.5,0.151,42.7
133,622761,Jorge Mateo,TB,DET,False,8,SS,R,official,preview,Troy Melton,R,1,65% hard · 24% break,0.1082884005016632,0.1082331679172921,0.1128461165624609,3.68,0.93744,stable,,,1.0794863548824356,0.9247384764367241,1.02,1.0007599900242483,1,1,102,102 air · 75°F · cross LF 14 · RHB,5,154,.389,,,,10,88.9,42,0.177,40
134,666176,Jo Adell,CLE,LAA,False,4,RF,R,projected,preview,Grayson Rodriguez,R,1.36,54% hard · 22% break,0.10801835294197357,0.10785827954926896,0.11277541773804141,4.22,0.69588576,fair,Weather not posted; Projected order,101.5 last game; 6× 100+ last 3; 25% pull air; 68.8% ideal AA,1.2292272910211863,1.0038766774063506,0.85,0.8347589612064175,1,0.9307029228282828,85,85 air · RHB,20,536,.408,2,39,10,9.9,90.5,45.9,0.195,38.9
135,592518,Manny Machado,SD,PIT,True,3,3B,R,projected,preview,Bubba Chandler,R,0.79,55% hard · 29% break,0.10758225228564829,0.10738695157467026,0.11233456666285475,4.32,0.69588576,fair,Weather not posted; Projected order,8.8% vs hard; 75% ideal AA; #3,1.23544064027214,0.9319959818774817,0.84,1.0029124957835736,1,0.8034,84,84 air · RHB,24,555,.404,1,45,10,9.7,90.5,44.7,0.18,42
136,699393,Pedro Ramírez,CHC,AZ,False,7,2B,S,projected,preview,Eduardo Rodriguez,L,0.81,61% hard · 13% break,0.10755891710348056,0.10736173142425665,0.1121165583654668,3.82,0.69588576,fair,Weather not posted; Projected order,11.1% vs FF; 4× 100+ last 3; 20% pull air; 17.3% K,0.7395412864633143,1.0116322816002643,1.07,0.97,1,1.22,107,107 air · switch,3,175,.437,1,43,10,3.9,89.3,42.2,0.096,38.3
137,681393,Connor Norby,COL,WSH,False,6,2B,R,projected,preview,Matt Waldron,R,1.7,56% hard · 15% break,0.10677384372909425,0.10646004684479715,0.11132083173113402,3.96,0.6186424406400001,fair,Weather not posted; Projected order,18.3% K,0.9212935344508006,1.0780233466033646,1.05,0.7386800799942702,1,1.1450287558685444,105,105 air · RHB,5,277,.353,,,,7.1,87.6,38.1,0.138,40
138,620443,Luis Torrens,NYM,MIL,True,8,C,R,projected,preview,Dustin May,R,0.65,67% hard · 26% break,0.10672609172003365,0.10643430862774417,0.11114889082598975,3.68,0.656496,fair,Weather not posted; Projected order,16.7% vs RHP last 7; 11.1% vs hard,0.9534590957319447,0.9707833368099901,0.97,1.1033887937812499,1,1,97,97 air · RHB,8,239,.406,,,,5.9,88.3,40.7,0.136,30.8
139,677649,Ezequiel Duran,TEX,CWS,False,5,CF,R,projected,preview,Sean Burke,R,1.05,60% hard · 38% break,0.10582377232155084,0.10548642519886897,0.11034045415668607,4.1,0.69588576,fair,Weather not posted; Projected order,20% pull air; 70% ideal AA; 114 air,0.9240814241878672,0.9567950363355376,1.14,0.8339206068870431,1,0.9777189981024669,114,114 air · RHB,14,477,.445,1,42,10,6.2,88.7,37,0.129,38
140,668930,Brice Turang,MIL,NYM,False,2,2B,L,projected,preview,Robert Stock,R,0.54,79% hard · 10% break,0.10560677063250695,0.10500863567773056,0.11021239986686562,4.42,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,70% ideal AA; 9.2% solid; Air starter; #2,1.0434901934718754,0.9511337338611956,0.97,0.9355385752095924,1,0.8034,97,97 air · LHB,16,555,.428,0,47,10,7.5,90.2,41.5,0.172,28.2
141,666182,Bo Bichette,NYM,MIL,True,2,3B,R,projected,preview,Dustin May,R,0.65,67% hard · 26% break,0.10528358440032645,0.10490260200319035,0.10986011236002614,4.42,0.69588576,fair,Weather not posted; Projected order,9.8% vs hard; 111.8 last game; 5× 100+ last 3; #2,0.8732195012149526,0.916462888625392,0.97,0.930046911150862,1,1.0005557056451613,97,97 air · RHB,14,566,.393,2,42,10,6.4,89.6,41.4,0.136,26.1
142,687401,Joey Ortiz,MIL,NYM,False,8,3B,R,projected,preview,Robert Stock,R,0.54,79% hard · 10% break,0.10525485539529365,0.10460880743919454,0.10955257760205632,3.68,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,12.5% vs RHP last 7; Air starter,0.7799063763894161,1.015261051933584,0.97,1.0269429021446574,1,1.22,97,97 air · RHB,7,331,.375,2,40,10,4.2,88.5,36.7,0.098,32.9
143,664728,Kyle Isbel,KC,TOR,False,9,CF,L,projected,preview,Spencer Miles,R,0.56,58% hard · 42% break,0.1052031644876091,0.10481568593455182,0.10943629474147158,3.55,0.69588576,fair,Weather not posted; Projected order,20% vs RHP last 7; 12.6% vs hard; 104.1 last game; heart vs in-zone,0.7392548183516084,0.9501080243093919,0.98,1.312643747506576,1,1.1313792,98,98 air · LHB,6,244,.368,,,,3.4,89.1,34.7,0.092,31.8
144,694249,Cole Carrigg,COL,WSH,False,2,CF,S,projected,preview,Matt Waldron,R,1.7,56% hard · 15% break,0.10408042470671325,0.10345941217861299,0.10854947922203703,4.42,0.583624944,fair,Weather not posted; Projected order,55.6% ideal AA; 9.2% solid; 18.3% K; #2,0.8605241396803931,1.0780233466033646,1.05,0.8792614432307784,1,0.8240000000000001,105,105 air · switch,5,248,.446,0,39,10,4.3,86.5,31.9,0.123,47.2
145,668952,Ryan Kreidler,MIN,ATH,False,9,2B,R,projected,preview,J.T. Ginn,R,0.95,64% hard · 16% break,0.10362800299949218,0.10306010651923814,0.1077312824773018,3.55,0.656496,fair,Weather not posted; Projected order,101.4 last game; 117 air,0.9848586483675438,0.8739562501052913,1.17,0.9867013520702781,1,1,117,117 air · RHB,6,226,.378,,,,8.1,87.9,36.6,0.158,42.9
146,669016,Brandon Marsh,PHI,SEA,False,7,LF,L,projected,preview,Bryan Woo,R,0.98,66% hard · 28% break,0.10348159552358376,0.1029550521538477,0.10768937957431843,3.82,0.69588576,fair,Weather not posted; Projected order,8.5% solid; Platoon,1.106200713137385,0.8970678450578411,0.97,1.0867192780934731,1,0.8440162271805274,97,97 air · LHB,17,497,.433,1,36,10,8.5,89.4,44,0.156,37.5
147,643289,Mauricio Dubón,ATL,LAD,True,4,SS,R,projected,preview,Roki Sasaki,R,1.63,42% hard · 36% off,0.10339306166795952,0.10285936671460438,0.10773853595709526,4.22,0.69588576,fair,Weather not posted; Projected order,Air starter,0.736376444874707,1.050226630437874,1.06,0.8630853055919486,1,1.0633122171945701,106,106 air · RHB,10,504,.393,0,36,10,3.9,86.7,30.2,0.11,31.2
148,680779,Henry Davis,PIT,SD,False,9,C,R,projected,preview,Randy Vásquez,R,1.14,70% hard · 22% break,0.10315392198294968,0.10254377360888145,0.10721854126781821,3.55,0.656496,fair,Weather not posted; Projected order,Air starter; 14.9% K,1.051279792438259,1.1121630612004665,0.84,1.0032506991091235,1,1,84,84 air · RHB,8,262,.295,,,,8.6,89.9,38.9,0.132,54.3
149,805367,Chase Meidroth,CWS,TEX,True,6,2B,R,projected,preview,MacKenzie Gore,L,1.11,59% hard · 29% break,0.10257541557957398,0.10197567284900777,0.10676066925819659,3.96,0.69588576,fair,Weather not posted; Projected order,8.8% vs FF; 100.1 last game; 20–30° last 5; 86.4% ideal AA,0.7563099003619693,1.0255908011868866,1.14,0.8278419598018956,1,1.1208212037037038,114,114 air · RHB,12,535,.398,0,42,10,4.5,87.8,34.9,0.099,40.7
150,687551,Drew Gilbert,SF,CIN,True,1,CF,L,projected,preview,Nick Lodolo,L,1.56,52% hard · 24% break,0.10244438723709881,0.10183406030525644,0.10679825214671824,4.52,0.69588576,fair,Weather not posted; Projected order,12.6% vs FF; 105.5 last game; 75% ideal AA; 16.7% barrels last 7,0.8044074165840458,1.2031152260371512,0.78,0.72,1,1.22,78,78 air · LHB,7,324,.377,2,36,10,4.8,86.7,35.8,0.123,43.7
151,677951,Bobby Witt Jr.,KC,TOR,False,2,SS,R,projected,preview,Spencer Miles,R,0.56,58% hard · 42% break,0.10204126422306799,0.10139837383938799,0.10633127542885758,4.42,0.69588576,fair,Weather not posted; Projected order,55.6% ideal AA; 92.5 EV; xSLG 0.506; #2,1.2057162527512673,0.8022838526365452,0.98,0.8479267980942857,1,0.8487200000000001,98,98 air · RHB,16,504,.458,3,46,10,11.6,92.5,51.3,0.203,28.7
152,650490,Yandy Díaz,TB,DET,False,1,DH,R,official,preview,Troy Melton,R,1,65% hard · 24% break,0.10199807172291094,0.10178952567505739,0.10631283860175102,4.52,0.97,stable,,106.6 last game; #1,1.026384804029724,0.8774418824416748,1.02,0.9247561743137334,1,0.78,102,102 air · 75°F · cross LF 14 · RHB,19,564,.463,2,44,10,6.8,90.7,47.3,0.158,23
153,683002,Gunnar Henderson,BAL,STL,False,3,SS,L,projected,preview,Michael McGreevy,R,1.18,53% hard · 27% break,0.10198964886203943,0.1013425890951577,0.10624536917045824,4.32,0.69588576,fair,Weather not posted; Projected order,73.3% ideal AA; Air starter; 17.0% K; #3,1.0425931956901018,1.0166614959445568,0.87,0.9031914893139144,1,0.8487200000000001,87,87 air · LHB,20,592,.392,0,43,10,7.1,89.8,44.8,0.153,43.6
154,671732,Lawrence Butler,ATH,MIN,True,4,RF,L,projected,preview,Connor Prielipp,L,1.25,42% hard · 47% break,0.10167122224147981,0.10099844062404251,0.10586853911676039,4.22,0.69588576,fair,Weather not posted; Projected order,104.2 last game; 117 air,0.9348069562403436,0.9314559272199661,1.17,0.918138304479158,1,0.78,117,117 air · LHB,11,414,.365,1,42,10,7.4,89.4,45.5,0.136,34.9
155,650333,Luis Arraez,PHI,SEA,False,4,2B,L,projected,preview,Bryan Woo,R,0.98,66% hard · 28% break,0.10149518369111561,0.10080818203994957,0.10567750729450824,4.22,0.69588576,fair,Weather not posted; Projected order,15.4% vs RHP last 7; 65% ideal AA,0.6013225422025614,0.9597759742642363,0.97,1.088245720478888,1,1.19377,97,97 air · LHB,6,549,.440,1,38,10,1.2,86.6,19.6,0.092,30.6
156,645277,Ozzie Albies,ATL,LAD,True,6,2B,S,projected,preview,Roki Sasaki,R,1.63,42% hard · 36% off,0.10110862988422141,0.10039040320785131,0.10517126495634625,3.96,0.69588576,fair,Weather not posted; Projected order,20% pull air; 60% ideal AA; Air starter,0.9377125927519966,1.0468266304378744,1.08,0.9022000224382363,1,0.8355360000000001,108,108 air · switch,20,563,.420,0,41,10,4.1,86.9,27.8,0.125,45.3
157,666126,Carlos Cortes,ATH,MIN,True,8,LF,L,projected,preview,Connor Prielipp,L,1.25,42% hard · 47% break,0.10055451475017765,0.09979152778761224,0.10446541324424191,3.68,0.69588576,fair,Weather not posted; Projected order,100.5 last game; 117 air,0.8922029891782237,0.9763204724465028,1.17,0.9,1,0.9692878787878787,117,117 air · LHB,8,310,.407,,,,6.6,89.3,37.4,0.134,29.8
158,607043,Brandon Nimmo,TEX,CWS,False,4,RF,L,projected,preview,Sean Burke,R,1.05,60% hard · 38% break,0.10047649220110383,0.09970720273674472,0.1045726138969326,4.22,0.69588576,fair,Weather not posted; Projected order,8.6% solid; 92.2 EV; xSLG 0.471; 110 air,1.0987435757098458,0.9385576685692226,1.1,0.7638485893699594,1,0.8240000000000001,110,110 air · LHB,13,538,.416,0,44,10,10.2,92.2,50.7,0.191,31.4
159,687529,Grant McCray,SF,CIN,True,8,RF,L,projected,preview,Nick Lodolo,L,1.56,52% hard · 24% break,0.10046579841124986,0.0990708379366706,0.10436958217529695,3.68,0.4020192,thin,Short season sample; Weather not posted; Projected order,105 last game; 12.5% barrels; 17.5% K,1.106352359985715,1.130914839210624,0.78,0.9,1,1,78,78 air · LHB,1,54,.250,,,,12.5,87.2,28.1,0.152,37.5
160,701675,Nathan Church,STL,BAL,True,8,CF,L,projected,preview,Kyle Bradish,R,0.97,52% hard · 47% break,0.10041626745945169,0.09964211316374838,0.1043160820141563,3.68,0.69588576,fair,Weather not posted; Projected order,102.8 last game,0.890071162094293,0.9110150893166056,0.87,1.0304261354669044,1,1.22,87,87 air · LHB,10,362,.374,,,,6.6,85.8,30.1,0.125,34.2
161,690022,Ryan Ritter,COL,WSH,False,9,SS,R,projected,preview,Matt Waldron,R,1.7,56% hard · 15% break,0.10011986528648452,0.09844159096652216,0.1039416660789377,3.55,0.30444765120000006,thin,Short season sample; Weather not posted; Projected order,101.6 last game; 18.3% K,0.903225806451613,1.0780233466033646,1.05,0.9,1,1,105,105 air · RHB,0,15,.143,,,,0,87.1,22.2,0.035,22.2
162,681351,Logan O'Hoppe,TEX,CWS,False,7,DH,R,projected,preview,Sean Burke,R,1.05,60% hard · 38% break,0.10006959217195405,0.0991845566559949,0.10399601640258427,3.82,0.656496,fair,Weather not posted; Projected order,114 air,0.9108670065010871,0.9720691857870871,1.14,0.8215747696863347,1,1,114,114 air · RHB,4,260,.294,,,,9.6,86.8,35.6,0.13,43.5
163,686765,Nick Sogard,BOS,MIA,False,1,3B,S,projected,preview,Ryan Gusto,R,1.25,54% hard · 31% break,0.09991790415848988,0.09903715119708856,0.10405291997838131,4.52,0.6647789491199999,fair,Weather not posted; Projected order,17.3% vs FF; 29.4% pull air; 64.7% ideal AA; #1,0.7135152602385672,1.1287130605683187,0.92,0.7,1,1.22,92,92 air · switch,2,160,.405,2,47,10,4.7,86.3,27.1,0.101,46.7
164,683953,Travis Bazzana,CLE,LAA,False,2,2B,L,projected,preview,Grayson Rodriguez,R,1.36,54% hard · 22% break,0.09983938042408519,0.09901862637461423,0.10394043308570401,4.42,0.69588576,fair,Weather not posted; Projected order,102.5 last game; Air starter; #2,0.8160690148650912,1.0746705637124088,0.85,0.8783947459781519,1,1.0010925819436456,85,85 air · LHB,9,419,.371,0,41,10,4.7,88,36.6,0.122,37.8
165,666018,Jonathan Aranda,TB,DET,False,2,1B,L,official,preview,Troy Melton,R,1,65% hard · 24% break,0.09907441395857787,0.09878967161766661,0.10311087879867831,4.42,0.97,stable,,#2,1.0935367464693901,0.8774418824416748,0.94,0.9049542529432968,1,0.8,94,94 air · 75°F · cross LF 14 · LHB,16,561,.417,1,39,10,9.7,91,45.2,0.178,29.3
166,664770,Nathan Lukes,TOR,KC,True,2,RF,L,projected,preview,Randy Dobnak,R,0.39,48% hard · 31% break,0.09865237644593805,0.09759466867123678,0.10265344098228378,4.42,0.6374313561599999,fair,Weather not posted; Projected order,100.3 last game; 21.4% pull air; 14.8% K; #2,0.712441358858185,0.801264488000182,0.98,0.9764221278326368,1,1.1712,98,98 air · LHB,8,348,.375,2,40,10,1.8,86.9,27.7,0.084,33.9
167,670623,Isaac Paredes,HOU,NYY,False,3,3B,R,projected,preview,Elmer Rodríguez,R,0.53,64% hard · 25% break,0.09832469253213705,0.09673510798734564,0.10227077324919824,4.32,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,102.3 last game; 26.3% pull air; 12.0% K; #3,0.910995114963361,0.8420062080464883,1.09,0.9179929032416154,1,0.8517600000000001,109,109 air · RHB,17,531,.428,2,43,10,5.1,85.9,28.1,0.124,50.1
168,664761,Alec Bohm,PHI,SEA,False,5,1B,R,projected,preview,Bryan Woo,R,0.98,66% hard · 28% break,0.09746755513026752,0.09645520988894118,0.10127874951404542,4.1,0.69588576,fair,Weather not posted; Projected order,,0.9247930264670112,0.8854363678796165,0.98,0.9115312303255256,1,0.9666666666666667,98,98 air · RHB,14,517,.385,1,44,10,5.7,90.4,42.3,0.147,29
169,801501,Nate Furman,SF,CIN,True,6,2B,L,projected,preview,Nick Lodolo,L,1.56,52% hard · 24% break,0.09693556551221855,0.09483776304471025,0.10065992423911088,3.96,0.3424608,thin,Short season sample; Weather not posted; Projected order,101.9 last game; 17.5% K,0.9150326797385622,1.130914839210624,0.78,0.9,1,1,78,78 air · LHB,0,13,.091,,,,0,82.3,28.6,0.034,42.9
170,656775,Cedric Mullins,TB,DET,False,9,CF,L,official,preview,Troy Melton,R,1,65% hard · 24% break,0.0966127264236326,0.09626382764583685,0.1001637213916064,3.55,0.97,stable,,105.1 last game; 92.3% ideal AA,0.8903609599058453,0.9182324837331606,0.94,0.9453356071862149,1,1.22,94,94 air · 75°F · cross LF 14 · LHB,13,435,.349,,,,4,87.7,31.9,0.119,44
171,682657,Angel Martínez,CLE,LAA,False,6,LF,S,projected,preview,Grayson Rodriguez,R,1.36,54% hard · 22% break,0.0965894489562868,0.09550617209580325,0.10028645116328785,3.96,0.69588576,fair,Weather not posted; Projected order,108.1 last game; 66.7% ideal AA; Air starter,1.0282539089404534,1.0038766774063506,0.85,0.9501712832001512,1,0.8816800000000001,85,85 air · switch,12,333,.424,,,,7.3,87.4,35.7,0.148,45.3
172,677950,Alek Thomas,LAD,ATL,False,8,CF,L,projected,preview,AJ Smith-Shawver,R,0,50% hard · 15% break,0.09527056813697841,0.09298843453913275,0.09876967708914818,3.68,0.36582285312,thin,Starter sample thin; Weather not posted; Projected order,10.1% solid; 17.5% K,0.9960784291869027,0.9200860964902116,1.09,0.7907703677805242,1,1,109,109 air · LHB,2,111,.337,,,,7.8,89.7,41.8,0.15,31.6
173,676572,Eric Wagaman,NYM,MIL,True,5,DH,R,projected,preview,Dustin May,R,0.65,67% hard · 26% break,0.09357427392683572,0.09117100623577212,0.09707842172029875,4.1,0.4020192,thin,Short season sample; Weather not posted; Projected order,,0.8857183656517365,0.8321232892703849,0.97,0.9,1,1,97,97 air · RHB,2,52,.319,,,,5.7,84.8,28.6,0.136,37.1
174,669224,Austin Wells,NYY,HOU,True,8,C,L,projected,preview,Peter Lambert,R,0.88,52% hard · 25% break,0.09352225014898942,0.09219121124773533,0.09689044343480811,3.68,0.69588576,fair,Weather not posted; Projected order,27.3% pull air; 8.5% solid; 127 air,0.9866945303795798,0.8767809987287178,1.27,0.8270084996313873,1,0.85696,127,127 air · LHB,8,304,.293,,,,6.4,89.1,42.6,0.145,49.5
175,665489,Vladimir Guerrero Jr.,TOR,KC,True,3,1B,R,projected,preview,Randy Dobnak,R,0.39,48% hard · 31% break,0.09313330460361238,0.09156116619337307,0.09666197749045874,4.32,0.6374313561599999,fair,Weather not posted; Projected order,12.6% vs SI; 103.6 last game; 5× 100+ last 3; 76.2 bat,0.7907445914117063,0.9558938908837817,0.98,0.7,1,1.1498300653594768,98,98 air · RHB,7,499,.354,1,43,10,6.8,90.1,43.1,0.117,35.8
176,665804,Miguel Amaya,CHC,AZ,False,9,C,R,projected,preview,Eduardo Rodriguez,L,0.81,61% hard · 13% break,0.09276284933712949,0.09122660925568049,0.09602868421447633,3.55,0.656496,fair,Weather not posted; Projected order,17.3% K,0.9255169876589047,0.9571527684421999,1.07,0.8547248848431674,1,1,107,107 air · RHB,5,215,.359,,,,7,87.7,35.7,0.118,36.4
177,669134,Luis Campusano,SD,PIT,True,7,C,R,projected,preview,Bubba Chandler,R,0.79,55% hard · 29% break,0.09272130251858368,0.09117556507326763,0.09607674155712743,3.82,0.654925824,fair,Weather not posted; Projected order,,1.0424923103671775,0.8552618365648083,0.84,0.9616911953442571,1,1,84,84 air · RHB,5,168,.469,,,,9.5,88.3,42.5,0.15,39.6
178,553993,Eugenio Suárez,CIN,SF,False,5,DH,R,projected,preview,Landen Roupp,R,0.67,53% hard · 26% break,0.09187128653263524,0.09040688617015058,0.09524541441485591,4.1,0.69588576,fair,Weather not posted; Projected order,,1.2414836126481874,0.7573204129823091,0.87,0.9695137427659037,1,0.8,87,87 air · RHB,18,405,.402,0,38,10,10.8,88.7,34.9,0.147,49.5
179,681047,Christian Franklin,BAL,STL,False,7,CF,R,projected,preview,Michael McGreevy,R,1.18,53% hard · 27% break,0.09179217980868434,0.0888684857015255,0.0950787988114417,3.82,0.3424608,thin,Short season sample; Weather not posted; Projected order,15.8% barrels; Air starter; 17.0% K,0.7909604519774012,1.114230708492224,0.87,0.9,1,1,87,87 air · RHB,0,37,.241,,,,15.8,88.6,47.4,0.193,10.5
180,701807,Carson Benge,NYM,MIL,True,3,RF,L,projected,preview,Dustin May,R,0.65,67% hard · 26% break,0.09156436762334402,0.09007517497966255,0.0949717481949625,4.32,0.69588576,fair,Weather not posted; Projected order,20–30° last 3; #3,1.0050687598035575,0.8102322483070507,0.97,0.8393507174515635,1,0.8749641216216214,97,97 air · LHB,16,521,.431,3,41,10,7.4,89.1,40.6,0.161,31.9
181,514888,Jose Altuve,HOU,NYY,False,4,2B,R,projected,preview,Elmer Rodríguez,R,0.53,64% hard · 25% break,0.09127348022091968,0.0887238782939046,0.09463386706811358,4.22,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,103.1 last game; 25% pull air; 56.3% ideal AA; 12.0% K,0.8520036491333969,0.8351776366179167,1.09,0.841321021095828,1,0.8998080000000002,109,109 air · RHB,14,450,.399,1,41,10,4.7,85.2,32,0.105,42.9
182,681198,TJ Rumfield,COL,WSH,False,4,1B,L,projected,preview,Matt Waldron,R,1.7,56% hard · 15% break,0.090544964854023,0.08865264194711553,0.09385039634451725,4.22,0.6186424406400001,fair,Weather not posted; Projected order,18.3% K,0.8182562878403253,0.991316342622355,1.05,0.8605861840870832,1,0.8,105,105 air · LHB,13,515,.437,0,41,10,4.5,83.8,26.9,0.12,41.2
183,678391,Jorbit Vivas,WSH,COL,True,6,2B,L,projected,preview,Tanner Gordon,R,1.88,46% hard · 32% break,0.09039579451057339,0.08881220692303604,0.0936212705948328,3.96,0.69588576,fair,Weather not posted; Projected order,Air starter; 18.9% K,0.5722350016597741,1.1206942965357127,1.05,0.792335655378831,1,1.22,105,105 air · LHB,3,291,.317,,,,3.3,82.5,21.9,0.077,39.5
